,gen1,gen2,bd1,bd2,agediff,genderdiff,id1,id2
5,male,male,1967-03-24T00:00:00Z,1924-05-22T00:00:00Z,42.865753424657534,m-m,https://orcid.org/0000-0003-0768-1286,http://www.wikidata.org/entity/Q3181442
7,male,male,1952-04-16T00:00:00Z,1975-01-01T00:00:00Z,22.726027397260275,m-m,https://orcid.org/0000-0002-1314-755X,https://orcid.org/0000-0003-4816-2909
12,male,male,2000-01-01T00:00:00Z,1921-01-02T00:00:00Z,79.04931506849314,m-m,https://orcid.org/0000-0001-6004-7730,http://www.wikidata.org/entity/Q3133516
15,male,male,2000-01-01T00:00:00Z,1947-02-23T00:00:00Z,52.89041095890411,m-m,https://orcid.org/0000-0001-9008-0611,http://www.wikidata.org/entity/Q21338500
16,male,male,2000-01-01T00:00:00Z,1942-01-01T00:00:00Z,58.038356164383565,m-m,https://orcid.org/0000-0001-9008-0611,https://orcid.org/0000-0002-3407-4978
18,male,female,2000-01-01T00:00:00Z,1982-08-01T00:00:00Z,17.43013698630137,mixed,https://orcid.org/0000-0001-7089-7018,https://orcid.org/0000-0002-0851-6883
21,male,male,2000-01-01T00:00:00Z,1933-03-27T00:00:00Z,66.81095890410958,m-m,https://orcid.org/0000-0001-7089-7018,http://www.wikidata.org/entity/Q22106544
22,male,male,1961-04-07T00:00:00Z,1959-02-28T00:00:00Z,2.106849315068493,m-m,https://orcid.org/0000-0002-7651-6439,https://orcid.org/0000-0003-4851-015X
23,male,female,1975-01-01T00:00:00Z,2000-01-01T00:00:00Z,25.016438356164382,mixed,https://orcid.org/0000-0003-1568-150X,https://orcid.org/0000-0002-6242-4760
24,female,male,2000-01-01T00:00:00Z,1975-01-01T00:00:00Z,25.016438356164382,mixed,https://orcid.org/0000-0002-6242-4760,https://orcid.org/0000-0003-1568-150X
29,male,female,1960-01-01T00:00:00Z,1964-01-01T00:00:00Z,4.002739726027397,mixed,https://orcid.org/0000-0002-5399-8412,https://orcid.org/0000-0003-3416-1286
34,female,female,1967-01-01T00:00:00Z,1971-01-01T00:00:00Z,4.002739726027397,f-f,https://orcid.org/0000-0001-6074-5758,https://orcid.org/0000-0001-7746-512X
41,male,male,1975-01-01T00:00:00Z,1952-04-16T00:00:00Z,22.726027397260275,m-m,https://orcid.org/0000-0003-4816-2909,https://orcid.org/0000-0002-1314-755X
47,male,female,1978-01-01T00:00:00Z,1960-03-22T00:00:00Z,17.791780821917808,mixed,https://orcid.org/0000-0003-1790-4332,http://www.wikidata.org/entity/Q26714160
56,male,male,1957-01-01T00:00:00Z,1942-01-01T00:00:00Z,15.01095890410959,m-m,https://orcid.org/0000-0003-0665-2977,https://orcid.org/0000-0002-3407-4978
66,female,male,1982-08-01T00:00:00Z,2000-01-01T00:00:00Z,17.43013698630137,mixed,https://orcid.org/0000-0002-0851-6883,https://orcid.org/0000-0001-7089-7018
71,male,male,2000-01-01T00:00:00Z,1969-01-01T00:00:00Z,31.019178082191782,m-m,https://orcid.org/0000-0001-9008-0611,https://orcid.org/0000-0002-2597-5707
140,male,male,1964-01-01T00:00:00Z,1941-05-15T00:00:00Z,22.646575342465752,m-m,https://orcid.org/0000-0002-7619-824X,http://www.wikidata.org/entity/Q5884115
141,male,male,1964-01-01T00:00:00Z,1961-04-07T00:00:00Z,2.736986301369863,m-m,https://orcid.org/0000-0002-7619-824X,https://orcid.org/0000-0002-7651-6439
142,male,male,1964-01-01T00:00:00Z,1959-02-28T00:00:00Z,4.843835616438356,m-m,https://orcid.org/0000-0002-7619-824X,https://orcid.org/0000-0003-4851-015X
143,male,male,1964-01-01T00:00:00Z,1934-02-15T00:00:00Z,29.895890410958906,m-m,https://orcid.org/0000-0002-7619-824X,http://www.wikidata.org/entity/Q21606993
144,male,male,1959-02-28T00:00:00Z,1963-01-01T00:00:00Z,3.8438356164383563,m-m,https://orcid.org/0000-0003-4851-015X,https://orcid.org/0000-0003-3754-1452
145,male,male,1959-02-28T00:00:00Z,1961-04-07T00:00:00Z,2.106849315068493,m-m,https://orcid.org/0000-0003-4851-015X,https://orcid.org/0000-0002-7651-6439
146,male,female,1959-02-28T00:00:00Z,1945-01-01T00:00:00Z,14.167123287671233,mixed,https://orcid.org/0000-0003-4851-015X,http://www.wikidata.org/entity/Q19599971
156,male,male,1942-01-01T00:00:00Z,1957-01-01T00:00:00Z,15.01095890410959,m-m,https://orcid.org/0000-0002-3407-4978,https://orcid.org/0000-0003-0665-2977
157,male,male,1942-01-01T00:00:00Z,1925-08-19T00:00:00Z,16.38082191780822,m-m,https://orcid.org/0000-0002-3407-4978,http://www.wikidata.org/entity/Q19365180
158,male,male,1942-01-01T00:00:00Z,1921-01-01T00:00:00Z,21.013698630136986,m-m,https://orcid.org/0000-0002-3407-4978,http://www.wikidata.org/entity/Q20741942
159,male,male,1942-01-01T00:00:00Z,1933-03-27T00:00:00Z,8.772602739726027,m-m,https://orcid.org/0000-0002-3407-4978,http://www.wikidata.org/entity/Q22106544
160,male,male,1942-01-01T00:00:00Z,2000-01-01T00:00:00Z,58.038356164383565,m-m,https://orcid.org/0000-0002-3407-4978,https://orcid.org/0000-0001-9008-0611
161,male,female,1942-01-01T00:00:00Z,1927-07-19T00:00:00Z,14.465753424657533,mixed,https://orcid.org/0000-0002-3407-4978,http://www.wikidata.org/entity/Q61857482
162,male,male,1942-01-01T00:00:00Z,1910-07-29T00:00:00Z,31.44931506849315,m-m,https://orcid.org/0000-0002-3407-4978,http://www.wikidata.org/entity/Q82035773
173,male,female,1926-09-25T00:00:00Z,1921-04-13T00:00:00Z,5.454794520547945,mixed,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q68797376
174,male,male,1926-09-25T00:00:00Z,1947-02-23T00:00:00Z,20.427397260273974,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q21338500
175,male,male,1926-09-25T00:00:00Z,1939-12-01T00:00:00Z,13.191780821917808,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q56033999
176,male,male,1925-08-19T00:00:00Z,1949-01-01T00:00:00Z,23.386301369863013,m-m,http://www.wikidata.org/entity/Q19365180,http://www.wikidata.org/entity/Q21340804
177,male,male,1925-08-19T00:00:00Z,1923-03-15T00:00:00Z,2.4328767123287673,m-m,http://www.wikidata.org/entity/Q19365180,http://www.wikidata.org/entity/Q65617363
178,male,female,1925-08-19T00:00:00Z,1927-07-19T00:00:00Z,1.915068493150685,mixed,http://www.wikidata.org/entity/Q19365180,http://www.wikidata.org/entity/Q61857482
179,male,male,1925-08-19T00:00:00Z,1946-03-18T00:00:00Z,20.59178082191781,m-m,http://www.wikidata.org/entity/Q19365180,https://orcid.org/0000-0002-0589-8791
180,male,male,1925-08-19T00:00:00Z,1942-01-01T00:00:00Z,16.38082191780822,m-m,http://www.wikidata.org/entity/Q19365180,https://orcid.org/0000-0002-3407-4978
182,male,male,1947-02-23T00:00:00Z,1926-09-25T00:00:00Z,20.427397260273974,m-m,http://www.wikidata.org/entity/Q21338500,http://www.wikidata.org/entity/Q22113085
183,male,male,1947-02-23T00:00:00Z,1961-02-10T00:00:00Z,13.975342465753425,m-m,http://www.wikidata.org/entity/Q21338500,https://orcid.org/0000-0001-8549-8933
184,male,male,1947-02-23T00:00:00Z,1930-03-20T00:00:00Z,16.942465753424656,m-m,http://www.wikidata.org/entity/Q21338500,http://www.wikidata.org/entity/Q82277455
185,male,male,1947-02-23T00:00:00Z,1946-03-18T00:00:00Z,0.936986301369863,m-m,http://www.wikidata.org/entity/Q21338500,https://orcid.org/0000-0002-0589-8791
186,male,male,1947-02-23T00:00:00Z,2000-01-01T00:00:00Z,52.89041095890411,m-m,http://www.wikidata.org/entity/Q21338500,https://orcid.org/0000-0001-9008-0611
187,male,male,1947-02-23T00:00:00Z,1923-03-02T00:00:00Z,23.997260273972604,m-m,http://www.wikidata.org/entity/Q21338500,http://www.wikidata.org/entity/Q7329995
189,female,female,1912-04-11T00:00:00Z,1907-09-23T00:00:00Z,4.553424657534246,f-f,http://www.wikidata.org/entity/Q5367580,http://www.wikidata.org/entity/Q9096157
190,female,male,1912-04-11T00:00:00Z,1794-03-25T00:00:00Z,118.12328767123287,mixed,http://www.wikidata.org/entity/Q5367580,http://www.wikidata.org/entity/Q6215799
191,female,female,1912-04-11T00:00:00Z,1925-07-04T00:00:00Z,13.238356164383562,f-f,http://www.wikidata.org/entity/Q5367580,http://www.wikidata.org/entity/Q7087177
192,male,male,1926-09-25T00:00:00Z,1940-12-01T00:00:00Z,14.194520547945206,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q3518898
193,male,male,1926-09-25T00:00:00Z,1910-01-01T00:00:00Z,16.742465753424657,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q22102680
194,male,male,1926-09-25T00:00:00Z,1919-02-23T00:00:00Z,7.5917808219178085,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q4529589
195,male,male,1926-09-25T00:00:00Z,1950-05-14T00:00:00Z,23.649315068493152,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q61813134
196,male,male,1926-09-25T00:00:00Z,1937-02-01T00:00:00Z,10.361643835616439,m-m,http://www.wikidata.org/entity/Q22113085,http://www.wikidata.org/entity/Q61814950
197,male,male,1926-09-25T00:00:00Z,1957-01-01T00:00:00Z,30.29041095890411,m-m,http://www.wikidata.org/entity/Q22113085,https://orcid.org/0000-0003-0665-2977
199,male,male,1947-02-23T00:00:00Z,1950-05-14T00:00:00Z,3.221917808219178,m-m,http://www.wikidata.org/entity/Q21338500,http://www.wikidata.org/entity/Q61813134
200,male,male,1939-12-01T00:00:00Z,1926-09-25T00:00:00Z,13.191780821917808,m-m,http://www.wikidata.org/entity/Q56033999,http://www.wikidata.org/entity/Q22113085
201,male,male,1937-02-01T00:00:00Z,1926-09-25T00:00:00Z,10.361643835616439,m-m,http://www.wikidata.org/entity/Q61814950,http://www.wikidata.org/entity/Q22113085
202,male,male,1937-02-01T00:00:00Z,1940-12-01T00:00:00Z,3.8328767123287673,m-m,http://www.wikidata.org/entity/Q61814950,http://www.wikidata.org/entity/Q3518898
203,male,male,1937-02-01T00:00:00Z,1915-09-01T00:00:00Z,21.435616438356163,m-m,http://www.wikidata.org/entity/Q61814950,http://www.wikidata.org/entity/Q5345292
204,male,male,1937-02-01T00:00:00Z,1938-12-09T00:00:00Z,1.8520547945205479,m-m,http://www.wikidata.org/entity/Q61814950,http://www.wikidata.org/entity/Q61858030
205,male,male,1937-02-01T00:00:00Z,1910-01-01T00:00:00Z,27.104109589041094,m-m,http://www.wikidata.org/entity/Q61814950,http://www.wikidata.org/entity/Q22102680
206,female,male,1927-07-19T00:00:00Z,1925-08-19T00:00:00Z,1.915068493150685,mixed,http://www.wikidata.org/entity/Q61857482,http://www.wikidata.org/entity/Q19365180
207,female,male,1927-07-19T00:00:00Z,1940-12-01T00:00:00Z,13.38082191780822,mixed,http://www.wikidata.org/entity/Q61857482,http://www.wikidata.org/entity/Q3518898
208,male,male,1938-12-09T00:00:00Z,1937-06-22T00:00:00Z,1.4657534246575343,m-m,http://www.wikidata.org/entity/Q61858030,http://www.wikidata.org/entity/Q21513430
209,male,male,1938-12-09T00:00:00Z,1937-02-01T00:00:00Z,1.8520547945205479,m-m,http://www.wikidata.org/entity/Q61858030,http://www.wikidata.org/entity/Q61814950
210,male,male,1885-02-23T00:00:00Z,1865-03-19T00:00:00Z,19.947945205479453,m-m,http://www.wikidata.org/entity/Q16043524,http://www.wikidata.org/entity/Q1352575
213,male,male,1921-01-02T00:00:00Z,2000-01-01T00:00:00Z,79.04931506849314,m-m,http://www.wikidata.org/entity/Q3133516,https://orcid.org/0000-0001-6004-7730
214,male,female,1921-01-02T00:00:00Z,1910-12-08T00:00:00Z,10.076712328767123,mixed,http://www.wikidata.org/entity/Q3133516,http://www.wikidata.org/entity/Q23675092
215,male,male,1887-03-23T00:00:00Z,1910-07-29T00:00:00Z,23.364383561643837,m-m,http://www.wikidata.org/entity/Q2865247,http://www.wikidata.org/entity/Q82035773
216,male,male,1887-03-23T00:00:00Z,1886-12-12T00:00:00Z,0.27671232876712326,m-m,http://www.wikidata.org/entity/Q2865247,http://www.wikidata.org/entity/Q1581976
217,male,male,1926-06-19T00:00:00Z,1934-08-23T00:00:00Z,8.183561643835617,m-m,http://www.wikidata.org/entity/Q21340039,http://www.wikidata.org/entity/Q5294318
218,male,male,1926-06-19T00:00:00Z,1935-03-03T00:00:00Z,8.70958904109589,m-m,http://www.wikidata.org/entity/Q21340039,http://www.wikidata.org/entity/Q81325984
219,male,male,1926-06-19T00:00:00Z,1921-05-12T00:00:00Z,5.1068493150684935,m-m,http://www.wikidata.org/entity/Q21340039,http://www.wikidata.org/entity/Q966679
220,male,male,1926-06-19T00:00:00Z,1887-06-25T00:00:00Z,39.00821917808219,m-m,http://www.wikidata.org/entity/Q21340039,http://www.wikidata.org/entity/Q7961572
221,male,male,1926-06-19T00:00:00Z,1905-02-22T00:00:00Z,21.334246575342465,m-m,http://www.wikidata.org/entity/Q21340039,http://www.wikidata.org/entity/Q21388215
222,male,male,1934-08-23T00:00:00Z,1935-03-03T00:00:00Z,0.5260273972602739,m-m,http://www.wikidata.org/entity/Q5294318,http://www.wikidata.org/entity/Q81325984
223,male,male,1934-08-23T00:00:00Z,1926-06-19T00:00:00Z,8.183561643835617,m-m,http://www.wikidata.org/entity/Q5294318,http://www.wikidata.org/entity/Q21340039
224,male,male,1934-08-23T00:00:00Z,1937-12-27T00:00:00Z,3.347945205479452,m-m,http://www.wikidata.org/entity/Q5294318,http://www.wikidata.org/entity/Q616751
225,male,male,1921-05-12T00:00:00Z,1926-06-19T00:00:00Z,5.1068493150684935,m-m,http://www.wikidata.org/entity/Q966679,http://www.wikidata.org/entity/Q21340039
226,male,female,1894-10-19T00:00:00Z,1893-03-26T00:00:00Z,1.5671232876712329,mixed,http://www.wikidata.org/entity/Q549054,http://www.wikidata.org/entity/Q42716607
227,male,male,1894-10-19T00:00:00Z,1916-04-23T00:00:00Z,21.523287671232875,m-m,http://www.wikidata.org/entity/Q549054,http://www.wikidata.org/entity/Q2920872
228,male,male,1894-10-19T00:00:00Z,1930-12-21T00:00:00Z,36.1945205479452,m-m,http://www.wikidata.org/entity/Q549054,http://www.wikidata.org/entity/Q16091613
229,male,male,1894-10-19T00:00:00Z,1867-08-14T00:00:00Z,27.2,m-m,http://www.wikidata.org/entity/Q549054,http://www.wikidata.org/entity/Q3182230
230,female,male,1893-03-26T00:00:00Z,1894-10-19T00:00:00Z,1.5671232876712329,mixed,http://www.wikidata.org/entity/Q42716607,http://www.wikidata.org/entity/Q549054
231,male,male,1899-04-22T00:00:00Z,1934-05-10T00:00:00Z,35.07123287671233,m-m,http://www.wikidata.org/entity/Q36591,http://www.wikidata.org/entity/Q2447966
232,male,male,1934-05-10T00:00:00Z,1899-04-22T00:00:00Z,35.07123287671233,m-m,http://www.wikidata.org/entity/Q2447966,http://www.wikidata.org/entity/Q36591
235,male,male,1959-01-01T00:00:00Z,1984-01-01T00:00:00Z,25.016438356164382,m-m,https://orcid.org/0000-0002-6658-6636,https://orcid.org/0000-0003-3816-7933
239,male,male,1865-03-19T00:00:00Z,1879-02-08T00:00:00Z,13.901369863013699,m-m,http://www.wikidata.org/entity/Q1352575,http://www.wikidata.org/entity/Q1532266
240,male,male,1865-03-19T00:00:00Z,1885-02-23T00:00:00Z,19.947945205479453,m-m,http://www.wikidata.org/entity/Q1352575,http://www.wikidata.org/entity/Q16043524
241,male,male,1865-03-19T00:00:00Z,1886-12-12T00:00:00Z,21.747945205479454,m-m,http://www.wikidata.org/entity/Q1352575,http://www.wikidata.org/entity/Q1581976
242,female,male,1956-12-09T00:00:00Z,1817-09-10T00:00:00Z,139.33972602739726,mixed,https://orcid.org/0000-0001-7698-3945,http://www.wikidata.org/entity/Q1349394
243,female,male,1956-12-09T00:00:00Z,1943-01-01T00:00:00Z,13.947945205479453,mixed,https://orcid.org/0000-0001-7698-3945,http://www.wikidata.org/entity/Q21607975
244,male,male,1743-02-24T00:00:00Z,1733-02-19T00:00:00Z,10.01917808219178,m-m,http://www.wikidata.org/entity/Q153408,http://www.wikidata.org/entity/Q39789
245,male,male,1768-08-10T00:00:00Z,1741-09-22T00:00:00Z,26.9013698630137,m-m,http://www.wikidata.org/entity/Q66612,http://www.wikidata.org/entity/Q155914
246,male,male,1894-02-08T00:00:00Z,1865-08-30T00:00:00Z,28.46301369863014,m-m,http://www.wikidata.org/entity/Q21513553,http://www.wikidata.org/entity/Q5075976
247,male,male,1942-01-02T00:00:00Z,1781-07-23T00:00:00Z,160.55068493150685,m-m,http://www.wikidata.org/entity/Q21505364,http://www.wikidata.org/entity/Q1397207
248,male,male,1942-01-02T00:00:00Z,1840-05-13T00:00:00Z,101.7068493150685,m-m,http://www.wikidata.org/entity/Q21505364,http://www.wikidata.org/entity/Q84579
250,male,male,1830-10-30T00:00:00Z,1804-08-02T00:00:00Z,26.26027397260274,m-m,http://www.wikidata.org/entity/Q1450997,http://www.wikidata.org/entity/Q72899
251,male,male,1830-10-30T00:00:00Z,1789-04-26T00:00:00Z,41.536986301369865,m-m,http://www.wikidata.org/entity/Q1450997,http://www.wikidata.org/entity/Q2037491
252,male,male,1830-10-30T00:00:00Z,1797-04-03T00:00:00Z,33.59452054794521,m-m,http://www.wikidata.org/entity/Q1450997,http://www.wikidata.org/entity/Q316571
253,male,male,1822-01-08T00:00:00Z,1825-02-08T00:00:00Z,3.0876712328767124,m-m,http://www.wikidata.org/entity/Q160627,http://www.wikidata.org/entity/Q370308
255,male,male,2000-01-01T00:00:00Z,1961-02-10T00:00:00Z,38.915068493150685,m-m,https://orcid.org/0000-0002-4509-8553,https://orcid.org/0000-0001-8549-8933
259,female,male,1907-08-07T00:00:00Z,1880-12-01T00:00:00Z,26.695890410958903,mixed,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q942078
260,female,male,1907-08-07T00:00:00Z,1869-11-15T00:00:00Z,37.74794520547945,mixed,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q4795296
261,female,female,1907-08-07T00:00:00Z,1906-07-14T00:00:00Z,1.0657534246575342,f-f,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q5982398
262,female,male,1907-08-07T00:00:00Z,1908-09-16T00:00:00Z,1.1123287671232878,mixed,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q4194128
263,female,male,1907-08-07T00:00:00Z,1882-04-27T00:00:00Z,25.293150684931508,mixed,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q3296972
265,female,male,1907-08-07T00:00:00Z,1881-07-25T00:00:00Z,26.04931506849315,mixed,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q93299828
266,female,male,1907-08-07T00:00:00Z,1886-01-01T00:00:00Z,21.60821917808219,mixed,http://www.wikidata.org/entity/Q6698259,http://www.wikidata.org/entity/Q60541308
267,male,male,1769-09-14T00:00:00Z,1773-08-29T00:00:00Z,3.958904109589041,m-m,http://www.wikidata.org/entity/Q6694,http://www.wikidata.org/entity/Q405702
268,male,male,1773-08-29T00:00:00Z,1769-09-14T00:00:00Z,3.958904109589041,m-m,http://www.wikidata.org/entity/Q405702,http://www.wikidata.org/entity/Q6694
272,male,male,1748-02-16T00:00:00Z,1743-11-11T00:00:00Z,4.2684931506849315,m-m,http://www.wikidata.org/entity/Q433984,http://www.wikidata.org/entity/Q39658
275,male,female,1931-10-10T00:00:00Z,1958-04-21T00:00:00Z,26.54794520547945,mixed,http://www.wikidata.org/entity/Q21283508,http://www.wikidata.org/entity/Q55007724
277,male,male,1891-05-28T00:00:00Z,1879-02-08T00:00:00Z,12.306849315068494,m-m,http://www.wikidata.org/entity/Q710460,http://www.wikidata.org/entity/Q1532266
278,male,male,1921-01-01T00:00:00Z,1912-08-29T00:00:00Z,8.347945205479451,m-m,http://www.wikidata.org/entity/Q21389860,http://www.wikidata.org/entity/Q103490
280,male,male,1810-11-18T00:00:00Z,1797-01-01T00:00:00Z,13.884931506849314,m-m,http://www.wikidata.org/entity/Q347356,http://www.wikidata.org/entity/Q5933140
281,male,male,1796-06-09T00:00:00Z,1765-08-22T00:00:00Z,30.81917808219178,m-m,http://www.wikidata.org/entity/Q76816,http://www.wikidata.org/entity/Q76353
283,male,male,1817-12-07T00:00:00Z,1874-09-26T00:00:00Z,56.84109589041096,m-m,http://www.wikidata.org/entity/Q1293905,http://www.wikidata.org/entity/Q1669326
284,male,male,1835-12-17T00:00:00Z,1811-02-13T00:00:00Z,24.85753424657534,m-m,http://www.wikidata.org/entity/Q122968,http://www.wikidata.org/entity/Q84445
285,male,male,1835-12-17T00:00:00Z,1807-05-28T00:00:00Z,28.575342465753426,m-m,http://www.wikidata.org/entity/Q122968,http://www.wikidata.org/entity/Q122972
286,male,male,1774-08-18T00:00:00Z,1770-08-01T00:00:00Z,4.049315068493151,m-m,http://www.wikidata.org/entity/Q313492,http://www.wikidata.org/entity/Q355348
287,male,male,1770-08-01T00:00:00Z,1774-08-18T00:00:00Z,4.049315068493151,m-m,http://www.wikidata.org/entity/Q355348,http://www.wikidata.org/entity/Q313492
288,female,male,1945-08-15T00:00:00Z,1978-01-01T00:00:00Z,32.4027397260274,mixed,http://www.wikidata.org/entity/Q21407255,https://orcid.org/0000-0003-1790-4332
289,female,male,1945-08-15T00:00:00Z,1937-12-27T00:00:00Z,7.638356164383562,mixed,http://www.wikidata.org/entity/Q21407255,http://www.wikidata.org/entity/Q616751
290,male,male,1814-05-19T00:00:00Z,1806-11-18T00:00:00Z,7.504109589041096,m-m,http://www.wikidata.org/entity/Q3127757,http://www.wikidata.org/entity/Q2959722
291,male,male,1835-12-17T00:00:00Z,1832-02-14T00:00:00Z,3.841095890410959,m-m,http://www.wikidata.org/entity/Q122968,http://www.wikidata.org/entity/Q1375758
292,male,male,1835-12-17T00:00:00Z,1841-01-12T00:00:00Z,5.076712328767123,m-m,http://www.wikidata.org/entity/Q122968,http://www.wikidata.org/entity/Q53508974
293,male,male,1835-12-17T00:00:00Z,1834-03-09T00:00:00Z,1.7753424657534247,m-m,http://www.wikidata.org/entity/Q122968,http://www.wikidata.org/entity/Q5717547
294,male,female,1965-01-01T00:00:00Z,1986-04-08T00:00:00Z,21.279452054794522,mixed,https://orcid.org/0000-0002-0596-5376,https://orcid.org/0000-0003-0715-8647
295,male,male,1748-04-12T00:00:00Z,1797-12-23T00:00:00Z,49.73150684931507,m-m,http://www.wikidata.org/entity/Q223963,http://www.wikidata.org/entity/Q377094
296,male,male,1797-12-23T00:00:00Z,1748-04-12T00:00:00Z,49.73150684931507,m-m,http://www.wikidata.org/entity/Q377094,http://www.wikidata.org/entity/Q223963
297,male,male,1699-08-17T00:00:00Z,1686-07-06T00:00:00Z,13.123287671232877,m-m,http://www.wikidata.org/entity/Q432734,http://www.wikidata.org/entity/Q435674
298,male,male,1686-07-06T00:00:00Z,1699-08-17T00:00:00Z,13.123287671232877,m-m,http://www.wikidata.org/entity/Q435674,http://www.wikidata.org/entity/Q432734
299,male,male,1904-07-05T00:00:00Z,1911-05-27T00:00:00Z,6.895890410958904,m-m,http://www.wikidata.org/entity/Q5354,http://www.wikidata.org/entity/Q21392418
300,male,male,1904-07-05T00:00:00Z,1918-09-22T00:00:00Z,14.224657534246575,m-m,http://www.wikidata.org/entity/Q5354,http://www.wikidata.org/entity/Q2958972
302,male,male,1794-12-13T00:00:00Z,1785-07-06T00:00:00Z,9.443835616438356,m-m,http://www.wikidata.org/entity/Q1386773,http://www.wikidata.org/entity/Q472639
304,male,male,1796-02-17T00:00:00Z,1797-08-10T00:00:00Z,1.4794520547945205,m-m,http://www.wikidata.org/entity/Q77140,http://www.wikidata.org/entity/Q77121
305,male,male,1868-04-13T00:00:00Z,1866-08-22T00:00:00Z,1.643835616438356,m-m,http://www.wikidata.org/entity/Q952825,http://www.wikidata.org/entity/Q2506718
306,male,female,1868-04-13T00:00:00Z,1838-05-18T00:00:00Z,29.926027397260274,mixed,http://www.wikidata.org/entity/Q952825,http://www.wikidata.org/entity/Q4769441
307,male,male,1811-10-29T00:00:00Z,1804-06-23T00:00:00Z,7.353424657534247,m-m,http://www.wikidata.org/entity/Q721062,http://www.wikidata.org/entity/Q1701108
308,male,male,1811-10-29T00:00:00Z,1814-02-27T00:00:00Z,2.334246575342466,m-m,http://www.wikidata.org/entity/Q721062,http://www.wikidata.org/entity/Q4798203
309,male,male,1811-10-29T00:00:00Z,1823-08-28T00:00:00Z,11.838356164383562,m-m,http://www.wikidata.org/entity/Q721062,http://www.wikidata.org/entity/Q650220
310,male,male,1733-02-19T00:00:00Z,1743-02-24T00:00:00Z,10.01917808219178,m-m,http://www.wikidata.org/entity/Q39789,http://www.wikidata.org/entity/Q153408
311,male,male,1729-10-22T00:00:00Z,1754-11-27T00:00:00Z,25.115068493150684,m-m,http://www.wikidata.org/entity/Q213570,http://www.wikidata.org/entity/Q58062
312,male,male,1832-02-14T00:00:00Z,1802-08-20T00:00:00Z,29.506849315068493,m-m,http://www.wikidata.org/entity/Q1375758,http://www.wikidata.org/entity/Q5016639
313,male,male,1802-08-20T00:00:00Z,1812-08-08T00:00:00Z,9.975342465753425,m-m,http://www.wikidata.org/entity/Q5016639,http://www.wikidata.org/entity/Q6255358
314,male,male,1802-08-20T00:00:00Z,1832-02-14T00:00:00Z,29.506849315068493,m-m,http://www.wikidata.org/entity/Q5016639,http://www.wikidata.org/entity/Q1375758
315,male,male,1812-08-08T00:00:00Z,1802-08-20T00:00:00Z,9.975342465753425,m-m,http://www.wikidata.org/entity/Q6255358,http://www.wikidata.org/entity/Q5016639
316,male,male,1748-02-16T00:00:00Z,1723-05-09T00:00:00Z,24.791780821917808,m-m,http://www.wikidata.org/entity/Q433984,http://www.wikidata.org/entity/Q55069930
317,male,male,1773-11-13T00:00:00Z,1778-07-06T00:00:00Z,4.646575342465753,m-m,http://www.wikidata.org/entity/Q1684666,http://www.wikidata.org/entity/Q1345319
318,female,male,1898-01-07T00:00:00Z,1932-05-14T00:00:00Z,34.36986301369863,mixed,http://www.wikidata.org/entity/Q4983741,http://www.wikidata.org/entity/Q5981584
319,female,male,1898-01-07T00:00:00Z,1894-01-01T00:00:00Z,4.019178082191781,mixed,http://www.wikidata.org/entity/Q4983741,http://www.wikidata.org/entity/Q5643957
320,male,male,1846-09-07T00:00:00Z,1869-11-15T00:00:00Z,23.205479452054796,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q4795296
321,male,male,1846-09-07T00:00:00Z,1871-08-09T00:00:00Z,24.936986301369863,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q5561701
322,male,male,1846-09-07T00:00:00Z,1861-06-23T00:00:00Z,14.802739726027397,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q21392177
323,male,male,1846-09-07T00:00:00Z,1865-01-01T00:00:00Z,18.33150684931507,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q6109498
324,male,male,1846-09-07T00:00:00Z,1876-08-28T00:00:00Z,29.994520547945207,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q91052108
325,male,male,1846-09-07T00:00:00Z,1857-12-18T00:00:00Z,11.287671232876713,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q18983548
326,male,male,1846-09-07T00:00:00Z,1846-06-08T00:00:00Z,0.2493150684931507,m-m,http://www.wikidata.org/entity/Q5294994,http://www.wikidata.org/entity/Q1361590
